N,P,entropy,r,rsquared,cycles,heap sort time,heap sort freq,insertion sort time,insertion sort freq,merge sort time,merge sort freq,selection sort time,selection sort freq,smooth sort time,smooth sort freq,tim sort time,tim sort freq
1000, 0.800000, 6.310797, 0.160579, 0.025786, 10, 1.10, 12154, 12.30, 222324, 1.70, 22022, 6.70, 500499, 2.10, 21522, 1.30, 16843
1000, 1.000000, 6.312583, 0.015718, 0.000247, 10, 1.40, 12102, 15.40, 247820, 1.30, 22022, 6.50, 500499, 2.10, 22249, 1.30, 16833
1000, 1.000000, 6.343761, 0.009869, 0.000097, 10, 1.60, 12068, 15.80, 248733, 1.60, 22022, 6.90, 500499, 2.00, 22280, 1.40, 17006
1000, 1.000000, 6.344339, -0.012342, 0.000152, 10, 1.30, 12034, 13.70, 252681, 1.90, 22022, 6.60, 500499, 2.10, 22252, 1.30, 16901
1000, 1.000000, 6.336289, -0.048524, 0.002355, 10, 1.40, 12080, 13.30, 258734, 1.60, 22022, 6.40, 500499, 2.80, 22433, 1.70, 16834
1000, 1.000000, 6.324834, 0.008916, 0.000079, 10, 1.10, 12057, 13.50, 248784, 1.40, 22022, 7.10, 500499, 2.50, 22321, 1.40, 16805
1000, 1.000000, 6.329360, 0.006326, 0.000040, 10, 1.20, 12076, 13.50, 249321, 1.60, 22022, 6.40, 500499, 1.80, 22190, 1.20, 16965
1000, 1.000000, 6.311537, -0.047666, 0.002272, 10, 1.30, 12039, 14.30, 258382, 1.40, 22022, 6.00, 500499, 1.90, 22241, 1.20, 16857
1000, 1.000000, 6.346291, 0.001602, 0.000003, 10, 1.50, 12081, 13.60, 250230, 1.60, 22022, 6.40, 500499, 2.20, 22311, 1.60, 16992
1000, 1.000000, 6.300579, -0.028596, 0.000818, 10, 1.40, 12059, 14.10, 255441, 1.70, 22022, 6.20, 500499, 1.90, 22232, 1.20, 16934
1000, 1.000000, 6.307492, -0.030223, 0.000913, 10, 1.30, 12080, 13.50, 255350, 1.60, 22022, 8.40, 500499, 1.80, 22322, 1.30, 17012
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 4.10, 35257, 0.10, 2499, 5.50, 65034, 44.20, 3126249, 1.60, 23168, 3.20, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.30, 35291, 0.10, 2499, 5.10, 65034, 40.10, 3126249, 1.40, 23056, 3.20, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35293, 0.20, 2499, 4.50, 65034, 39.70, 3126249, 1.80, 23074, 3.40, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35291, 0.10, 2499, 4.10, 65034, 38.60, 3126249, 1.30, 23064, 3.10, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35287, 0.00, 2499, 4.50, 65034, 42.00, 3126249, 1.50, 23088, 3.20, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35278, 0.20, 2499, 5.00, 65034, 38.70, 3126249, 1.60, 23072, 3.70, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.30, 35271, 0.10, 2499, 5.00, 65034, 38.10, 3126249, 1.50, 22948, 3.00, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35238, 0.20, 2499, 4.20, 65034, 37.40, 3126249, 1.30, 23044, 3.10, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.00, 35273, 0.20, 2499, 4.30, 65034, 38.70, 3126249, 1.60, 23096, 3.70, 42836
2500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 3.20, 35276, 0.10, 2499, 5.60, 65034, 38.60, 3126249, 1.50, 23080, 3.10, 42836
2500, 0.100000, 2.555139, 0.902831, 0.815104, 10, 3.70, 35085, 14.80, 238656, 6.30, 65034, 43.00, 3126249, 2.40, 33474, 4.10, 45830
2500, 0.100000, 2.621569, 0.876660, 0.768533, 10, 3.30, 35074, 14.80, 284106, 5.10, 65034, 39.20, 3126249, 2.60, 33986, 3.50, 45811
2500, 0.100000, 2.746473, 0.861170, 0.741613, 10, 3.30, 35026, 16.30, 307778, 5.80, 65034, 40.00, 3126249, 2.40, 34716, 3.40, 46042
2500, 0.100000, 2.643888, 0.867706, 0.752914, 10, 3.50, 35031, 15.20, 286238, 5.80, 65034, 39.60, 3126249, 2.70, 33968, 3.30, 45815
2500, 0.100000, 2.528314, 0.891300, 0.794416, 10, 3.50, 35055, 13.00, 249419, 5.90, 65034, 40.50, 3126249, 2.60, 33361, 3.10, 45860
2500, 0.100000, 2.472580, 0.893091, 0.797611, 10, 3.40, 35094, 13.00, 251518, 5.20, 65034, 39.20, 3126249, 2.50, 33619, 3.60, 45689
2500, 0.100000, 2.667196, 0.872426, 0.761127, 10, 3.40, 35090, 14.80, 280685, 5.30, 65034, 41.00, 3126249, 2.50, 33846, 3.60, 45860
2500, 0.100000, 2.581655, 0.866035, 0.750016, 10, 3.30, 35022, 15.20, 287116, 5.30, 65034, 38.80, 3126249, 2.60, 34094, 3.90, 45826
2500, 0.100000, 2.490966, 0.879679, 0.773835, 10, 3.60, 35047, 15.30, 263762, 5.50, 65034, 44.20, 3126249, 2.90, 33533, 4.00, 45577
2500, 0.100000, 2.700470, 0.869000, 0.755162, 10, 3.30, 35029, 14.90, 288213, 5.10, 65034, 39.10, 3126249, 2.60, 34526, 3.70, 45864
2500, 0.250000, 4.978419, 0.676374, 0.457481, 10, 4.20, 34646, 39.60, 643251, 5.50, 65034, 45.20, 3126249, 3.80, 44491, 4.30, 48676
2500, 0.250000, 4.673027, 0.743906, 0.553396, 10, 3.00, 34736, 25.60, 544171, 4.20, 65034, 33.80, 3126249, 2.90, 42643, 3.20, 48396
2500, 0.250000, 4.823436, 0.695970, 0.484374, 10, 2.90, 34713, 28.20, 615859, 4.50, 65034, 34.60, 3126249, 3.10, 44283, 3.50, 48436
2500, 0.250000, 4.819323, 0.710231, 0.504429, 10, 3.20, 34671, 29.20, 604098, 4.40, 65034, 35.50, 3126249, 3.30, 43855, 3.50, 48593
2500, 0.250000, 4.679472, 0.718026, 0.515561, 10, 2.90, 34685, 27.40, 591302, 4.70, 65034, 33.70, 3126249, 2.90, 43410, 3.40, 48373
2500, 0.250000, 4.931367, 0.685994, 0.470588, 10, 3.20, 34678, 29.70, 631499, 4.30, 65034, 35.60, 3126249, 2.90, 44484, 3.40, 48920
2500, 0.250000, 4.908930, 0.698218, 0.487508, 10, 2.70, 34701, 29.70, 619702, 4.50, 65034, 35.90, 3126249, 3.00, 44220, 3.30, 48723
2500, 0.250000, 5.098763, 0.641827, 0.411941, 10, 3.10, 34586, 32.70, 695389, 3.80, 65034, 35.20, 3126249, 3.30, 45324, 3.70, 48880
2500, 0.250000, 4.855422, 0.696570, 0.485210, 10, 2.90, 34674, 28.70, 620048, 4.60, 65034, 34.30, 3126249, 3.00, 43904, 3.10, 48527
2500, 0.250000, 5.033496, 0.683995, 0.467849, 10, 2.90, 34674, 28.70, 646013, 4.50, 65034, 33.20, 3126249, 3.00, 44596, 3.20, 48797
2500, 0.500000, 6.739229, 0.413987, 0.171386, 10, 3.40, 34187, 51.90, 1064753, 4.40, 65034, 38.80, 3126249, 4.90, 55596, 4.20, 51176
2500, 0.500000, 6.640967, 0.412135, 0.169856, 10, 3.00, 34161, 50.00, 1059388, 3.60, 65034, 35.50, 3126249, 3.80, 55183, 3.40, 51358
2500, 0.500000, 6.574851, 0.447684, 0.200421, 10, 3.00, 34211, 47.50, 1014000, 4.40, 65034, 34.70, 3126249, 3.40, 54159, 3.60, 50855
2500, 0.500000, 6.620292, 0.437815, 0.191682, 10, 2.90, 34210, 49.30, 1036858, 4.10, 65034, 35.30, 3126249, 3.80, 55347, 3.30, 51115
2500, 0.500000, 6.651453, 0.407594, 0.166133, 10, 2.70, 34208, 50.20, 1070155, 4.10, 65034, 35.30, 3126249, 3.90, 54794, 3.30, 51074
2500, 0.500000, 6.687953, 0.406293, 0.165074, 10, 2.90, 34206, 52.20, 1074767, 4.10, 65034, 36.90, 3126249, 4.10, 55402, 3.30, 50985
2500, 0.500000, 6.572206, 0.403710, 0.162982, 10, 2.90, 34207, 49.90, 1065514, 4.10, 65034, 34.70, 3126249, 4.00, 54445, 3.20, 50919
2500, 0.500000, 6.738637, 0.424793, 0.180449, 10, 3.20, 34253, 50.80, 1051131, 4.00, 65034, 35.70, 3126249, 3.90, 55508, 3.40, 51209
2500, 0.500000, 6.598324, 0.436156, 0.190232, 10, 2.90, 34219, 50.00, 1034903, 4.20, 65034, 36.00, 3126249, 3.80, 54942, 3.60, 50889
2500, 0.500000, 6.696474, 0.400236, 0.160189, 10, 3.10, 34111, 51.90, 1079549, 4.20, 65034, 36.60, 3126249, 3.90, 55418, 3.50, 51231
2500, 0.750000, 7.182164, 0.191899, 0.036825, 10, 3.30, 33832, 66.30, 1346921, 4.20, 65034, 38.30, 3126249, 4.70, 60655, 3.60, 51848
2500, 0.750000, 7.146653, 0.224325, 0.050322, 10, 3.10, 33874, 62.50, 1312886, 3.60, 65034, 35.80, 3126249, 4.00, 60614, 3.50, 51774
2500, 0.750000, 7.141655, 0.186467, 0.034770, 10, 2.90, 33876, 61.40, 1352898, 3.70, 65034, 34.20, 3126249, 4.20, 60707, 3.60, 52004
2500, 0.750000, 7.133917, 0.183417, 0.033642, 10, 3.00, 33875, 61.00, 1358590, 3.80, 65034, 34.40, 3126249, 4.40, 60996, 3.30, 51805
2500, 0.750000, 7.165957, 0.180605, 0.032618, 10, 3.20, 33892, 66.70, 1362200, 3.70, 65034, 36.20, 3126249, 4.70, 60816, 3.00, 51984
2500, 0.750000, 7.165050, 0.180911, 0.032729, 10, 3.20, 33829, 62.90, 1362646, 4.00, 65034, 34.60, 3126249, 4.40, 60919, 3.30, 51910
2500, 0.750000, 7.193821, 0.239349, 0.057288, 10, 3.20, 33843, 59.60, 1298858, 4.10, 65034, 35.40, 3126249, 4.70, 61076, 3.50, 52019
2500, 0.750000, 7.188134, 0.203155, 0.041272, 10, 2.90, 33800, 63.50, 1339052, 3.80, 65034, 37.10, 3126249, 4.50, 60857, 3.40, 51927
2500, 0.750000, 7.162574, 0.236389, 0.055880, 10, 3.30, 33898, 62.30, 1304496, 4.10, 65034, 36.30, 3126249, 4.40, 60583, 3.40, 52005
2500, 0.750000, 7.192657, 0.174091, 0.030308, 10, 3.10, 33830, 64.90, 1365204, 3.90, 65034, 36.30, 3126249, 4.30, 61190, 3.60, 51843
2500, 0.800000, 7.236801, 0.170421, 0.029043, 10, 4.10, 33812, 77.70, 1378055, 4.90, 65034, 43.70, 3126249, 5.10, 61783, 5.00, 51951
2500, 0.800000, 7.194986, 0.131831, 0.017380, 10, 3.40, 33851, 77.20, 1419411, 4.40, 65034, 42.50, 3126249, 5.20, 61852, 5.50, 51959
2500, 0.800000, 7.230986, 0.167172, 0.027947, 10, 4.30, 33797, 73.90, 1380353, 4.20, 65034, 40.50, 3126249, 5.20, 61784, 4.10, 52131
2500, 0.800000, 7.219933, 0.143250, 0.020521, 10, 4.10, 33705, 74.50, 1405138, 4.10, 65034, 40.60, 3126249, 5.10, 61798, 4.60, 51912
2500, 0.800000, 7.223017, 0.114255, 0.013054, 10, 4.00, 33730, 76.80, 1439553, 4.40, 65034, 41.80, 3126249, 4.80, 62018, 5.40, 52100
2500, 0.800000, 7.215786, 0.189276, 0.035825, 10, 4.40, 33816, 73.10, 1355224, 4.10, 65034, 41.60, 3126249, 5.80, 61608, 4.90, 52032
2500, 0.800000, 7.223421, 0.175968, 0.030965, 10, 3.50, 33807, 72.60, 1371347, 4.20, 65034, 40.70, 3126249, 5.10, 61600, 4.20, 51931
2500, 0.800000, 7.188385, 0.148419, 0.022028, 10, 3.80, 33788, 73.50, 1400843, 4.20, 65034, 40.70, 3126249, 4.80, 61682, 5.30, 51810
2500, 0.800000, 7.176798, 0.184003, 0.033857, 10, 4.00, 33803, 72.10, 1364113, 4.40, 65034, 40.80, 3126249, 5.10, 61496, 4.70, 52043
2500, 0.800000, 7.229573, 0.167583, 0.028084, 10, 3.80, 33790, 73.50, 1379273, 4.20, 65034, 40.40, 3126249, 5.10, 61588, 4.40, 51892
2500, 1.000000, 7.242793, -0.012340, 0.000152, 10, 4.20, 33637, 101.10, 1576711, 5.40, 65034, 48.80, 3126249, 6.50, 63917, 5.70, 52099
2500, 1.000000, 7.267210, 0.046677, 0.002179, 10, 3.60, 33576, 77.80, 1515421, 4.20, 65034, 39.70, 3126249, 5.40, 63763, 4.20, 52089
2500, 1.000000, 7.266969, 0.026425, 0.000698, 10, 4.30, 33607, 78.20, 1536822, 4.00, 65034, 39.50, 3126249, 5.40, 63841, 3.80, 52103
2500, 1.000000, 7.246622, -0.004014, 0.000016, 10, 3.60, 33589, 82.70, 1568081, 4.10, 65034, 40.30, 3126249, 5.00, 63911, 4.70, 52251
2500, 1.000000, 7.244471, -0.020174, 0.000407, 10, 3.60, 33537, 83.60, 1584930, 4.20, 65034, 41.50, 3126249, 5.50, 63940, 4.80, 52315
2500, 1.000000, 7.258762, 0.028295, 0.000801, 10, 3.80, 33600, 78.20, 1534322, 4.20, 65034, 39.40, 3126249, 5.20, 63768, 4.30, 52028
2500, 1.000000, 7.266492, -0.014951, 0.000224, 10, 3.80, 33598, 80.10, 1579506, 4.00, 65034, 38.00, 3126249, 5.00, 64124, 3.60, 51858
2500, 1.000000, 7.235201, 0.021338, 0.000455, 10, 3.00, 33548, 72.60, 1541039, 3.90, 65034, 35.80, 3126249, 4.90, 63830, 3.80, 52264
2500, 1.000000, 7.263007, -0.018886, 0.000357, 10, 2.90, 33509, 71.10, 1583432, 3.70, 65034, 34.30, 3126249, 4.60, 63882, 3.30, 52364
2500, 1.000000, 7.239358, -0.023385, 0.000547, 10, 3.00, 33612, 73.00, 1587749, 3.30, 65034, 35.10, 3126249, 4.50, 64051, 3.70, 52346
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.40, 75666, 0.40, 4999, 12.80, 140036, 140.20, 12502499, 2.60, 46440, 6.70, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.50, 75656, 0.50, 4999, 12.90, 140036, 134.70, 12502499, 2.50, 46400, 7.00, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.30, 75688, 0.30, 4999, 12.50, 140036, 130.80, 12502499, 2.40, 46360, 6.60, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.50, 75670, 0.30, 4999, 12.60, 140036, 132.00, 12502499, 2.40, 46354, 6.80, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.50, 75644, 0.80, 4999, 12.20, 140036, 137.90, 12502499, 2.40, 46444, 6.90, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.40, 75669, 0.40, 4999, 13.20, 140036, 135.20, 12502499, 2.50, 46462, 7.00, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.30, 75645, 0.20, 4999, 12.60, 140036, 132.00, 12502499, 2.70, 46400, 7.00, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.20, 75679, 0.10, 4999, 11.60, 140036, 132.40, 12502499, 2.60, 46372, 6.70, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.50, 75662, 0.10, 4999, 12.50, 140036, 133.40, 12502499, 2.60, 46378, 7.10, 95652
5000, 0.000000, 0.000000, 1.000000, 1.000000, 10, 5.50, 75667, 0.30, 4999, 13.60, 140036, 134.30, 12502499, 2.70, 46446, 7.00, 95652
5000, 0.100000, 2.763684, 0.873935, 0.763762, 10, 5.80, 75081, 57.80, 1127970, 11.80, 140036, 141.90, 12502499, 4.50, 70546, 7.90, 101481
5000, 0.100000, 2.903487, 0.878044, 0.770961, 10, 5.50, 75139, 54.50, 1116125, 12.10, 140036, 139.70, 12502499, 4.50, 71790, 7.80, 101622
5000, 0.100000, 2.723628, 0.883927, 0.781327, 10, 5.70, 75137, 48.80, 1042932, 10.40, 140036, 137.20, 12502499, 4.60, 70540, 8.00, 101348
5000, 0.100000, 2.981736, 0.876509, 0.768268, 10, 6.10, 75155, 55.40, 1138114, 12.20, 140036, 138.60, 12502499, 4.80, 72316, 7.80, 101955
5000, 0.100000, 2.912791, 0.859763, 0.739193, 10, 5.70, 75058, 55.50, 1217937, 10.80, 140036, 136.10, 12502499, 4.50, 72614, 7.60, 101894
5000, 0.100000, 2.970581, 0.871621, 0.759723, 10, 5.60, 75068, 53.20, 1155724, 11.60, 140036, 137.80, 12502499, 4.50, 72412, 7.90, 102126
5000, 0.100000, 2.878372, 0.858556, 0.737118, 10, 5.30, 75048, 58.70, 1220332, 10.90, 140036, 139.60, 12502499, 4.40, 71899, 7.80, 101723
5000, 0.100000, 2.844376, 0.863891, 0.746308, 10, 5.90, 75123, 56.10, 1183642, 12.00, 140036, 141.30, 12502499, 4.70, 71847, 7.90, 101681
5000, 0.100000, 2.960451, 0.871248, 0.759074, 10, 5.60, 75072, 55.40, 1162042, 12.20, 140036, 141.00, 12502499, 4.50, 72966, 8.40, 101841
5000, 0.100000, 2.966264, 0.866277, 0.750437, 10, 5.70, 75111, 57.70, 1227766, 10.40, 140036, 141.40, 12502499, 4.60, 72894, 8.00, 101748
5000, 0.250000, 5.406162, 0.687525, 0.472691, 10, 6.60, 74362, 120.60, 2550509, 9.60, 140036, 145.70, 12502499, 7.10, 95724, 8.90, 107217
5000, 0.250000, 5.523982, 0.675732, 0.456613, 10, 6.20, 74368, 119.50, 2610050, 9.60, 140036, 141.70, 12502499, 6.50, 96989, 8.00, 107805
5000, 0.250000, 5.511302, 0.681985, 0.465103, 10, 6.40, 74405, 117.40, 2573950, 9.60, 140036, 141.00, 12502499, 6.50, 96036, 8.40, 107627
5000, 0.250000, 5.390302, 0.682412, 0.465686, 10, 6.00, 74376, 114.20, 2526447, 9.70, 140036, 138.90, 12502499, 6.80, 94207, 8.50, 107606
5000, 0.250000, 5.356081, 0.698490, 0.487888, 10, 6.30, 74365, 114.60, 2471748, 10.80, 140036, 146.70, 12502499, 6.10, 95270, 8.30, 107464
5000, 0.250000, 5.447421, 0.689625, 0.475582, 10, 6.40, 74372, 112.70, 2544461, 9.40, 140036, 137.70, 12502499, 6.10, 96150, 8.60, 107426
5000, 0.250000, 5.314538, 0.685090, 0.469348, 10, 6.10, 74359, 111.00, 2535737, 9.30, 140036, 137.70, 12502499, 6.00, 94955, 8.30, 107190
5000, 0.250000, 5.561182, 0.690552, 0.476862, 10, 5.80, 74370, 111.70, 2563031, 9.20, 140036, 136.50, 12502499, 6.20, 96868, 7.80, 107927
5000, 0.250000, 5.253293, 0.683702, 0.467449, 10, 6.20, 74395, 112.60, 2528537, 9.60, 140036, 139.40, 12502499, 6.00, 93836, 8.10, 107144
5000, 0.250000, 5.391985, 0.696378, 0.484942, 10, 6.00, 74403, 110.60, 2478650, 9.40, 140036, 138.00, 12502499, 6.10, 95177, 8.10, 107380
5000, 0.500000, 7.259755, 0.427258, 0.182549, 10, 7.80, 73373, 189.40, 4183967, 9.90, 140036, 140.60, 12502499, 7.80, 119586, 8.40, 111720
5000, 0.500000, 7.266435, 0.430664, 0.185472, 10, 6.10, 73390, 184.70, 4178628, 9.70, 140036, 137.50, 12502499, 8.00, 119522, 8.40, 112194
5000, 0.500000, 7.250992, 0.448982, 0.201585, 10, 6.60, 73475, 176.70, 4067397, 9.50, 140036, 136.50, 12502499, 7.90, 118963, 8.10, 111783
5000, 0.500000, 7.240224, 0.443593, 0.196775, 10, 7.20, 73525, 180.40, 4102839, 9.30, 140036, 134.60, 12502499, 7.70, 118726, 8.40, 112217
5000, 0.500000, 7.254270, 0.393769, 0.155054, 10, 6.60, 73391, 189.20, 4343872, 9.20, 140036, 134.50, 12502499, 8.00, 120210, 8.10, 112168
5000, 0.500000, 7.254053, 0.430929, 0.185700, 10, 7.20, 73446, 179.80, 4160887, 9.10, 140036, 133.10, 12502499, 8.00, 119372, 8.20, 111968
5000, 0.500000, 7.220584, 0.418331, 0.175001, 10, 6.80, 73400, 182.80, 4215242, 9.30, 140036, 135.60, 12502499, 7.90, 119058, 8.30, 112070
5000, 0.500000, 7.207660, 0.436655, 0.190667, 10, 6.10, 73392, 177.40, 4125064, 9.30, 140036, 133.60, 12502499, 7.80, 118372, 8.00, 111655
5000, 0.500000, 7.212331, 0.445296, 0.198288, 10, 7.30, 73447, 178.90, 4089380, 9.30, 140036, 136.10, 12502499, 7.80, 118753, 8.00, 112154
5000, 0.500000, 7.306032, 0.405049, 0.164065, 10, 6.90, 73442, 189.50, 4301611, 9.50, 140036, 135.70, 12502499, 7.80, 119978, 8.30, 111917
5000, 0.750000, 7.860654, 0.214343, 0.045943, 10, 6.80, 72755, 236.50, 5297944, 9.90, 140036, 140.50, 12502499, 9.90, 132726, 8.80, 114017
5000, 0.750000, 7.832003, 0.213676, 0.045657, 10, 7.70, 72735, 250.20, 5299964, 9.70, 140036, 136.60, 12502499, 8.70, 132705, 8.20, 114228
5000, 0.750000, 7.861030, 0.215027, 0.046237, 10, 7.80, 72702, 234.00, 5304567, 9.40, 140036, 138.00, 12502499, 9.00, 132988, 8.20, 113989
5000, 0.750000, 7.842482, 0.199207, 0.039683, 10, 7.80, 72782, 234.80, 5367421, 9.50, 140036, 135.50, 12502499, 8.80, 132494, 8.10, 114048
5000, 0.750000, 7.863815, 0.198499, 0.039402, 10, 8.10, 72718, 235.50, 5366343, 9.60, 140036, 137.60, 12502499, 9.00, 132918, 8.30, 114000
5000, 0.750000, 7.854135, 0.222220, 0.049382, 10, 7.30, 72693, 230.90, 5258131, 9.50, 140036, 136.80, 12502499, 8.80, 132554, 8.20, 113831
5000, 0.750000, 7.842102, 0.217944, 0.047499, 10, 7.30, 72799, 230.50, 5287236, 9.30, 140036, 135.40, 12502499, 9.00, 132619, 7.80, 113862
5000, 0.750000, 7.864837, 0.153253, 0.023486, 10, 8.60, 72619, 244.00, 5567448, 9.50, 140036, 137.10, 12502499, 8.90, 133682, 8.00, 114116
5000, 0.750000, 7.834661, 0.175858, 0.030926, 10, 7.20, 72670, 245.00, 5458009, 10.00, 140036, 137.80, 12502499, 9.00, 132878, 8.00, 113715
5000, 0.750000, 7.853750, 0.206906, 0.042810, 10, 7.50, 72665, 229.10, 5327914, 9.30, 140036, 132.80, 12502499, 8.70, 133077, 7.90, 114137
5000, 0.800000, 7.876022, 0.138848, 0.019279, 10, 7.20, 72620, 247.30, 5635151, 9.50, 140036, 138.30, 12502499, 9.10, 134447, 7.90, 114253
5000, 0.800000, 7.913218, 0.135707, 0.018416, 10, 7.20, 72545, 245.20, 5657043, 9.30, 140036, 134.80, 12502499, 8.90, 135136, 8.40, 114010
5000, 0.800000, 7.888971, 0.159804, 0.025537, 10, 6.80, 72589, 240.80, 5552896, 9.50, 140036, 134.30, 12502499, 9.00, 134791, 7.90, 114201
5000, 0.800000, 7.879049, 0.148321, 0.021999, 10, 8.30, 72495, 245.70, 5605466, 9.50, 140036, 137.60, 12502499, 9.20, 135121, 8.70, 113955
5000, 0.800000, 7.895507, 0.126272, 0.015945, 10, 7.30, 72476, 254.80, 5693134, 9.50, 140036, 144.50, 12502499, 8.90, 135071, 8.60, 114032
5000, 0.800000, 7.892023, 0.152816, 0.023353, 10, 8.30, 72590, 253.60, 5584400, 9.80, 140036, 139.30, 12502499, 8.90, 135013, 8.30, 113811
5000, 0.800000, 7.890608, 0.159520, 0.025447, 10, 7.30, 72616, 242.10, 5547299, 9.80, 140036, 136.80, 12502499, 9.20, 134537, 8.50, 114065
5000, 0.800000, 7.868890, 0.155970, 0.024327, 10, 8.10, 72565, 275.90, 5567798, 10.50, 140036, 159.20, 12502499, 10.70, 134382, 9.20, 114127
5000, 0.800000, 7.863477, 0.150408, 0.022623, 10, 8.70, 72620, 280.80, 5585784, 10.80, 140036, 158.20, 12502499, 10.30, 134131, 9.20, 114101
5000, 0.800000, 7.885529, 0.148804, 0.022143, 10, 8.40, 72546, 268.40, 5590487, 10.70, 140036, 150.10, 12502499, 9.70, 134466, 9.10, 113763
5000, 1.000000, 7.947502, -0.002985, 0.000009, 10, 7.90, 72071, 306.80, 6265948, 11.00, 140036, 151.80, 12502499, 10.50, 139543, 9.10, 114322
5000, 1.000000, 7.953323, 0.019123, 0.000366, 10, 8.40, 72140, 295.20, 6173294, 10.10, 140036, 149.10, 12502499, 10.60, 139342, 8.80, 114731
5000, 1.000000, 7.940481, 0.003708, 0.000014, 10, 8.20, 72099, 292.20, 6237188, 10.30, 140036, 148.80, 12502499, 10.40, 139546, 9.10, 114436
5000, 1.000000, 7.937832, -0.006178, 0.000038, 10, 7.40, 72127, 290.50, 6278833, 10.10, 140036, 143.70, 12502499, 10.10, 139675, 9.30, 114485
5000, 1.000000, 7.935816, -0.009242, 0.000085, 10, 8.30, 72129, 293.10, 6291231, 10.40, 140036, 146.40, 12502499, 10.40, 139699, 8.80, 114453
5000, 1.000000, 7.955271, 0.003611, 0.000013, 10, 8.40, 72117, 293.30, 6237278, 10.10, 140036, 147.30, 12502499, 10.00, 139429, 8.80, 114490
5000, 1.000000, 7.945498, -0.009836, 0.000097, 10, 8.00, 72102, 292.90, 6293769, 10.10, 140036, 146.50, 12502499, 10.40, 139589, 9.00, 114379
5000, 1.000000, 7.942904, 0.001628, 0.000003, 10, 8.00, 72225, 294.40, 6246520, 10.10, 140036, 157.20, 12502499, 10.10, 139187, 8.80, 114722
5000, 1.000000, 7.943410, -0.004771, 0.000023, 10, 8.80, 72199, 292.80, 6272481, 10.20, 140036, 147.70, 12502499, 10.00, 139496, 8.00, 114565
5000, 1.000000, 7.935585, 0.005610, 0.000031, 10, 8.30, 72175, 290.90, 6229393, 10.20, 140036, 145.90, 12502499, 10.10, 139447, 8.90, 114506
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.30, 117634, 0.40, 7499, 18.50, 210034, 334.60, 28128749, 4.50, 69729, 12.50, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 10.90, 117590, 0.90, 7499, 18.00, 210034, 323.00, 28128749, 4.00, 69631, 11.50, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.00, 117605, 0.20, 7499, 17.10, 210034, 317.50, 28128749, 4.10, 69705, 11.40, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 10.90, 117544, 0.60, 7499, 17.50, 210034, 321.50, 28128749, 4.20, 69833, 11.70, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.10, 117556, 0.70, 7499, 18.10, 210034, 324.50, 28128749, 4.00, 69721, 11.80, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.00, 117561, 0.50, 7499, 17.60, 210034, 323.20, 28128749, 4.00, 69681, 11.70, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 10.30, 117580, 0.40, 7499, 17.10, 210034, 320.20, 28128749, 3.90, 69639, 11.60, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 9.70, 117581, 0.80, 7499, 17.10, 210034, 316.00, 28128749, 4.10, 69781, 11.40, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 10.70, 117592, 0.30, 7499, 16.90, 210034, 318.50, 28128749, 4.00, 69633, 11.50, 143462
7500, 0.000000, 0.000000, 1.000000, 1.000000, 10, 11.60, 117586, 0.20, 7499, 18.90, 210034, 339.80, 28128749, 4.30, 69859, 12.50, 143462
7500, 0.100000, 3.009014, 0.866307, 0.750488, 10, 10.20, 116771, 126.60, 2649047, 16.10, 210034, 330.60, 28128749, 7.50, 111179, 12.70, 152350
